,Unnamed: 0,name,playerId,position,age,games_played,goals,points,pAssists,sAssists,icetime_per_game,ppg,apg,gpg,goalsFor_team,Predicted Games Played Percentage,Predicted Games Played,Predicted Goals Scored Percentage,Predicted Goals Scored per 82 Games,Predicted Assists Percentage,Predicted Assists per 82 Games,headshot
455,3539,Elias Pettersson,8480012,C,26,64,15.0,45.0,19.0,11.0,18.660416666666663,0.703125,0.46875,0.234375,233.0,0.8644646,71.0,0.33833158,28.0,0.56198263,47.0,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480012.png
456,3545,Gabriel Vilardi,8480014,C,25,71,27.0,61.0,18.0,16.0,18.136150234741784,0.8591549295774648,0.4788732394366197,0.380281690140845,275.0,0.8237738,68.0,0.36972573,31.0,0.4008048,33.0,https://assets.nhle.com/mugs/nhl/20242025/WPG/8480014.png
457,3550,Owen Tippett,8480015,R,25,77,20.0,43.0,16.0,7.0,15.99177489177489,0.5584415584415584,0.2987012987012987,0.2597402597402597,232.0,0.87244314,72.0,0.2670523,22.0,0.29230675,24.0,https://assets.nhle.com/mugs/nhl/20242025/PHI/8480015.png
458,3556,Nick Suzuki,8480018,C,25,82,30.0,89.0,33.0,26.0,20.06056910569106,1.0853658536585369,0.7195121951219512,0.3658536585365853,243.0,0.96154195,79.0,0.38358045,32.0,0.6270142,52.0,https://assets.nhle.com/mugs/nhl/20242025/MTL/8480018.png
459,3567,Robert Thomas,8480023,C,25,70,21.0,81.0,35.0,25.0,19.95809523809524,1.1571428571428573,0.8571428571428571,0.3,250.0,0.9180016,76.0,0.3007633,25.0,0.8020304,66.0,https://assets.nhle.com/mugs/nhl/20242025/STL/8480023.png
460,3575,Jason Robertson,8480027,L,25,82,35.0,80.0,22.0,23.0,17.79349593495935,0.975609756097561,0.5487804878048781,0.4268292682926829,275.0,0.9238144,76.0,0.45064035,37.0,0.5583388,46.0,https://assets.nhle.com/mugs/nhl/20242025/DAL/8480027.png
461,3580,Morgan Frost,8480028,C,25,81,14.0,37.0,10.0,13.0,15.755349794238684,0.4567901234567901,0.2839506172839506,0.1728395061728395,220.0,0.89802927,74.0,0.1972159,17.0,0.2870525,24.0,https://assets.nhle.com/mugs/nhl/20242025/CGY/8480028.png
462,3593,Henri Jokiharju,8480035,D,25,60,3.0,10.0,3.0,4.0,17.825833333333332,0.1666666666666666,0.1166666666666666,0.05,222.0,0.7356839,61.0,0.035963207,3.0,0.17667629,15.0,https://assets.nhle.com/mugs/nhl/20242025/BOS/8480035.png
463,3599,Miro Heiskanen,8480036,D,25,50,5.0,25.0,5.0,15.0,25.16033333333333,0.5,0.4,0.1,275.0,0.80430514,66.0,0.11283524,10.0,0.41340065,34.0,https://assets.nhle.com/mugs/nhl/20242025/DAL/8480036.png
464,3607,Martin Necas,8480039,C,25,79,27.0,83.0,32.0,24.0,18.998523206751056,1.0506329113924051,0.7088607594936709,0.3417721518987341,273.0,0.9261259,76.0,0.33895323,28.0,0.5098731,42.0,https://assets.nhle.com/mugs/nhl/20242025/COL/8480039.png
465,3612,Timothy Liljegren,8480043,D,25,68,6.0,17.0,3.0,8.0,19.19607843137255,0.25,0.1617647058823529,0.088235294117647,208.0,0.70673347,58.0,0.0534447,5.0,0.20429863,17.0,https://assets.nhle.com/mugs/nhl/20242025/SJS/8480043.png
466,3616,Dylan Samberg,8480049,D,25,60,6.0,20.0,10.0,4.0,21.1375,0.3333333333333333,0.2333333333333333,0.1,275.0,0.8324843,69.0,0.04804227,4.0,0.22191952,19.0,https://assets.nhle.com/mugs/nhl/20242025/WPG/8480049.png
467,3624,P.O Joseph,8480058,D,25,47,0.0,3.0,2.0,1.0,15.261347517730496,0.0638297872340425,0.0638297872340425,0.0,242.0,0.5217619,43.0,0.037792318,4.0,0.12940235,11.0,https://assets.nhle.com/mugs/nhl/20242025/PIT/8480058.png
468,3630,Josh Norris,8480064,C,25,56,21.0,35.0,9.0,5.0,18.34642857142857,0.625,0.25,0.375,265.0,0.78755933,65.0,0.29638067,25.0,0.33066452,28.0,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480064.png
469,3635,Ryan Poehling,8480068,C,25,68,12.0,31.0,11.0,8.0,13.879901960784316,0.4558823529411764,0.2794117647058823,0.1764705882352941,232.0,0.7764718,64.0,0.14599226,12.0,0.18056096,15.0,https://assets.nhle.com/mugs/nhl/20242025/PHI/8480068.png
470,3641,Cale Makar,8480069,D,26,80,30.0,92.0,34.0,28.0,25.71625,1.15,0.775,0.375,273.0,0.88472134,73.0,0.3277605,27.0,0.87574387,72.0,https://assets.nhle.com/mugs/nhl/20242025/COL/8480069.png
471,3646,Ian Mitchell,8480070,D,25,15,0.0,1.0,0.0,1.0,15.6,0.0666666666666666,0.0666666666666666,0.0,222.0,0.32040364,27.0,0.027178781,3.0,0.09988122,9.0,https://assets.nhle.com/mugs/nhl/20242025/BOS/8480070.png
472,3657,Erik Brannstrom,8480073,D,25,28,3.0,8.0,3.0,2.0,14.935714285714283,0.2857142857142857,0.1785714285714285,0.1071428571428571,233.0,0.5435313,45.0,0.04194724,4.0,0.19860442,17.0,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480073.png
473,3662,Alexandre Texier,8480074,C,25,31,6.0,11.0,4.0,1.0,12.487634408602151,0.3548387096774194,0.1612903225806451,0.1935483870967742,250.0,0.6168925,51.0,0.1410635,12.0,0.17830639,15.0,https://assets.nhle.com/mugs/nhl/20242025/STL/8480074.png
474,3668,Filip Chytil,8480078,C,25,56,13.0,26.0,7.0,6.0,14.967857142857143,0.4642857142857143,0.2321428571428571,0.2321428571428571,233.0,0.7023526,58.0,0.21707481,18.0,0.26081175,22.0,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480078.png
475,3670,Nick DeSimone,8480084,D,30,20,1.0,6.0,2.0,3.0,15.5825,0.3,0.25,0.05,240.0,0.46348965,39.0,0.035225827,3.0,0.13775873,12.0,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480084.png
476,3676,Alex Iafallo,8480113,L,31,82,15.0,31.0,12.0,4.0,13.283130081300811,0.3780487804878049,0.1951219512195122,0.1829268292682926,275.0,0.8917975,74.0,0.16057682,14.0,0.22221406,19.0,https://assets.nhle.com/mugs/nhl/20242025/WPG/8480113.png
477,3682,David Kampf,8480144,C,29,59,5.0,13.0,7.0,1.0,12.392937853107345,0.2203389830508474,0.135593220338983,0.0847457627118644,267.0,0.7429274,61.0,0.07623658,7.0,0.1437254,12.0,https://assets.nhle.com/mugs/nhl/20242025/TOR/8480144.png
478,3688,Neal Pionk,8480145,D,29,69,10.0,39.0,17.0,12.0,22.060144927536232,0.5652173913043478,0.4202898550724637,0.144927536231884,275.0,0.9070158,75.0,0.09639833,8.0,0.43017876,36.0,https://assets.nhle.com/mugs/nhl/20242025/WPG/8480145.png
479,3702,Jan Rutta,8480172,D,34,54,3.0,9.0,2.0,4.0,17.256172839506174,0.1666666666666666,0.1111111111111111,0.0555555555555555,208.0,0.6735931,56.0,0.03174725,3.0,0.12695119,11.0,https://assets.nhle.com/mugs/nhl/20242025/SJS/8480172.png
480,3713,Eetu Luostarinen,8480185,C,26,80,9.0,24.0,8.0,7.0,15.288333333333332,0.3,0.1875,0.1125,246.0,0.8451667,70.0,0.129456,11.0,0.2088023,18.0,https://assets.nhle.com/mugs/nhl/20242025/FLA/8480185.png
481,3719,Fabian Zetterlund,8480188,L,25,84,19.0,41.0,14.0,8.0,16.34186507936508,0.4880952380952381,0.2619047619047619,0.2261904761904762,242.0,0.9119255,75.0,0.22874126,19.0,0.27387017,23.0,https://assets.nhle.com/mugs/nhl/20242025/OTT/8480188.png
482,3722,Johnathan Kovacevic,8480192,D,27,81,1.0,17.0,10.0,6.0,19.813991769547325,0.2098765432098765,0.1975308641975308,0.0123456790123456,240.0,0.8362067,69.0,0.046890914,4.0,0.17815323,15.0,https://assets.nhle.com/mugs/nhl/20242025/NJD/8480192.png
483,3727,Jacob Bryson,8480196,D,27,48,0.0,7.0,5.0,2.0,14.392361111111112,0.1458333333333333,0.1458333333333333,0.0,265.0,0.56784976,47.0,0.030197257,3.0,0.10467463,9.0,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480196.png
484,3733,Emil Bemstrom,8480205,C,25,14,0.0,1.0,1.0,0.0,8.33095238095238,0.0714285714285714,0.0714285714285714,0.0,242.0,0.34588432,29.0,0.07059189,6.0,0.10599946,9.0,https://assets.nhle.com/mugs/nhl/20242025/PIT/8480205.png
485,3739,Drake Batherson,8480208,R,26,82,26.0,68.0,27.0,15.0,18.14247967479675,0.8292682926829268,0.5121951219512195,0.3170731707317073,242.0,0.94446117,78.0,0.31218392,26.0,0.49548972,41.0,https://assets.nhle.com/mugs/nhl/20242025/OTT/8480208.png
486,3745,Noah Cates,8480220,L,25,78,16.0,37.0,14.0,7.0,15.877350427350429,0.4743589743589743,0.2692307692307692,0.2051282051282051,232.0,0.86340165,71.0,0.19580278,17.0,0.27456293,23.0,https://assets.nhle.com/mugs/nhl/20242025/PHI/8480220.png
487,3753,Olle Lycksell,8480245,R,25,19,0.0,5.0,3.0,2.0,11.89122807017544,0.2631578947368421,0.2631578947368421,0.0,232.0,0.45604494,38.0,0.072505295,6.0,0.09685394,8.0,https://assets.nhle.com/mugs/nhl/20242025/PHI/8480245.png
488,3756,Nick Perbix,8480246,D,26,74,6.0,19.0,7.0,6.0,14.684684684684688,0.2567567567567567,0.1756756756756756,0.081081081081081,292.0,0.8050148,67.0,0.042923514,4.0,0.2090931,18.0,https://assets.nhle.com/mugs/nhl/20242025/TBL/8480246.png
489,3759,Ben Jones,8480259,C,25,26,0.0,0.0,0.0,0.0,8.382051282051282,0.0,0.0,0.0,225.0,0.25550044,21.0,0.06254564,6.0,0.06470155,6.0,https://assets.nhle.com/mugs/nhl/20242025/MIN/8480259.png
490,3764,Alexey Toropchenko,8480281,R,25,80,4.0,18.0,6.0,8.0,12.4925,0.225,0.175,0.05,250.0,0.78396195,65.0,0.11143117,10.0,0.11862718,10.0,https://assets.nhle.com/mugs/nhl/20242025/STL/8480281.png
491,3768,Morgan Barron,8480289,C,26,74,8.0,15.0,5.0,2.0,10.375225225225226,0.2027027027027027,0.0945945945945946,0.1081081081081081,275.0,0.7380945,61.0,0.11728421,10.0,0.12087771,10.0,https://assets.nhle.com/mugs/nhl/20242025/WPG/8480289.png
492,3774,Grant Hutton,8480306,D,29,13,0.0,2.0,1.0,1.0,13.461538461538462,0.1538461538461538,0.1538461538461538,0.0,222.0,0.23067993,19.0,0.021087902,2.0,0.09156929,8.0,https://assets.nhle.com/mugs/nhl/20242025/NYI/8480306.png
493,3781,Sean Walker,8480336,D,30,82,5.0,16.0,6.0,5.0,16.833739837398372,0.1951219512195122,0.1341463414634146,0.0609756097560975,266.0,0.8112157,67.0,0.07757304,7.0,0.18034141,15.0,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480336.png
494,3785,Mark Kastelic,8480355,C,25,61,5.0,14.0,6.0,3.0,10.73606557377049,0.2295081967213114,0.1475409836065573,0.081967213114754,222.0,0.638005,53.0,0.08860674,8.0,0.10623049,9.0,https://assets.nhle.com/mugs/nhl/20242025/BOS/8480355.png
495,3791,Sean Durzi,8480434,D,26,30,4.0,11.0,3.0,4.0,20.647777777777776,0.3666666666666666,0.2333333333333333,0.1333333333333333,240.0,0.80243284,66.0,0.0787988,7.0,0.36707568,31.0,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480434.png
496,3798,Parker Kelly,8480448,C,25,80,8.0,19.0,8.0,3.0,12.74375,0.2375,0.1375,0.1,273.0,0.8064048,67.0,0.102980405,9.0,0.12338871,11.0,https://assets.nhle.com/mugs/nhl/20242025/COL/8480448.png
497,3803,Pius Suter,8480459,C,28,81,25.0,46.0,12.0,9.0,17.344032921810697,0.5679012345679012,0.2592592592592592,0.3086419753086419,233.0,0.9178252,76.0,0.21937582,18.0,0.2621016,22.0,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480459.png
498,3813,Zach Whitecloud,8480727,D,28,74,4.0,13.0,5.0,4.0,17.51081081081081,0.1756756756756756,0.1216216216216216,0.054054054054054,274.0,0.7285769,60.0,0.03739375,4.0,0.14956503,13.0,https://assets.nhle.com/mugs/nhl/20242025/VGK/8480727.png
499,3819,Kiefer Sherwood,8480748,L,29,78,19.0,40.0,14.0,7.0,14.889102564102563,0.5128205128205128,0.2692307692307692,0.2435897435897435,233.0,0.74753857,62.0,0.16936466,14.0,0.21850754,18.0,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480748.png
500,3825,Eric Robinson,8480762,L,29,82,14.0,32.0,14.0,4.0,12.261178861788617,0.3902439024390244,0.2195121951219512,0.1707317073170731,266.0,0.8219698,68.0,0.14816758,13.0,0.19597414,17.0,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480762.png
501,3834,Oliver Wahlstrom,8480789,R,24,43,3.0,6.0,1.0,2.0,10.22596899224806,0.1395348837209302,0.0697674418604651,0.0697674418604651,222.0,0.38805914,32.0,0.06661412,6.0,0.11606855,10.0,https://assets.nhle.com/mugs/nhl/20242025/BOS/8480789.png
502,3838,Martin Fehrvry,8480796,D,25,81,5.0,25.0,10.0,10.0,19.00473251028807,0.3086419753086419,0.2469135802469135,0.0617283950617283,286.0,0.82622373,68.0,0.05077555,5.0,0.1887263,16.0,https://assets.nhle.com/mugs/nhl/20242025/WSH/8480796.png
503,3844,Joel Farabee,8480797,L,24,81,11.0,25.0,9.0,5.0,14.913374485596709,0.3086419753086419,0.1728395061728395,0.1358024691358024,220.0,0.89185566,74.0,0.18793564,16.0,0.24893278,21.0,https://assets.nhle.com/mugs/nhl/20242025/CGY/8480797.png
504,3849,Philipp Kurashev,8480798,C,25,51,7.0,14.0,3.0,4.0,13.719281045751632,0.2745098039215686,0.1372549019607843,0.1372549019607843,224.0,0.70154554,58.0,0.14562844,12.0,0.21749625,18.0,https://assets.nhle.com/mugs/nhl/20242025/CHI/8480798.png
505,3855,Quinn Hughes,8480800,D,25,68,16.0,76.0,34.0,26.0,25.729166666666664,1.1176470588235294,0.8823529411764706,0.2352941176470588,233.0,0.8832185,73.0,0.19660875,17.0,0.8778138,72.0,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480800.png
506,3861,Brady Tkachuk,8480801,L,25,72,29.0,55.0,15.0,11.0,18.2375,0.7638888888888888,0.3611111111111111,0.4027777777777778,242.0,0.9093783,75.0,0.48030123,40.0,0.4856459,40.0,https://assets.nhle.com/mugs/nhl/20242025/OTT/8480801.png
507,3866,Ryan McLeod,8480802,C,25,79,20.0,53.0,18.0,15.0,16.826793248945147,0.6708860759493671,0.4177215189873418,0.2531645569620253,265.0,0.8970994,74.0,0.22295521,19.0,0.29187313,24.0,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480802.png
508,3871,Evan Bouchard,8480803,D,25,82,14.0,67.0,14.0,39.0,23.45833333333333,0.8170731707317073,0.6463414634146342,0.1707317073170731,259.0,0.9201862,76.0,0.19110687,16.0,0.5640472,47.0,https://assets.nhle.com/mugs/nhl/20242025/EDM/8480803.png
509,3877,Isac Lundestrom,8480806,C,25,79,4.0,15.0,6.0,5.0,13.547257383966246,0.189873417721519,0.1392405063291139,0.050632911392405,217.0,0.7762785,64.0,0.08930576,8.0,0.11626133,10.0,https://assets.nhle.com/mugs/nhl/20242025/ANA/8480806.png
510,3882,Mattias Samuelsson,8480807,D,24,62,4.0,14.0,6.0,4.0,19.30349462365591,0.2258064516129032,0.1612903225806451,0.064516129032258,265.0,0.7214771,60.0,0.03492727,3.0,0.1621998,14.0,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480807.png
511,3886,Joe Veleno,8480813,C,24,74,8.0,17.0,3.0,6.0,12.118243243243244,0.2297297297297297,0.1216216216216216,0.1081081081081081,224.0,0.78958404,65.0,0.10745379,9.0,0.12402426,11.0,https://assets.nhle.com/mugs/nhl/20242025/CHI/8480813.png
512,3892,K'Andre Miller,8480817,D,24,74,7.0,27.0,11.0,9.0,21.94662162162162,0.3648648648648648,0.2702702702702703,0.0945945945945946,255.0,0.90328485,75.0,0.08224238,7.0,0.29221275,24.0,https://assets.nhle.com/mugs/nhl/20242025/NYR/8480817.png
513,3902,Alexander Alexeyev,8480823,D,25,8,0.0,0.0,0.0,0.0,16.070833333333333,0.0,0.0,0.0,286.0,0.3288004,27.0,0.032691866,3.0,0.111648805,10.0,https://assets.nhle.com/mugs/nhl/20242025/WSH/8480823.png
514,3903,Patrick Giles,8480825,R,24,17,1.0,1.0,0.0,0.0,9.231372549019609,0.0588235294117647,0.0,0.0588235294117647,208.0,0.28820974,24.0,0.054670837,5.0,0.06789492,6.0,https://assets.nhle.com/mugs/nhl/20242025/SJS/8480825.png
515,3904,Michael Callahan,8480828,D,25,17,1.0,1.0,0.0,0.0,14.14313725490196,0.0588235294117647,0.0,0.0588235294117647,222.0,0.28505826,24.0,0.027848639,3.0,0.1094043,9.0,https://assets.nhle.com/mugs/nhl/20242025/BOS/8480828.png
516,3910,Jesperi Kotkaniemi,8480829,C,24,78,12.0,33.0,10.0,11.0,14.059188034188033,0.4230769230769231,0.2692307692307692,0.1538461538461538,266.0,0.88954675,73.0,0.17834221,15.0,0.27051294,23.0,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480829.png
517,3916,Andrei Svechnikov,8480830,R,24,72,20.0,48.0,18.0,10.0,17.11365740740741,0.6666666666666666,0.3888888888888889,0.2777777777777778,266.0,0.85636014,71.0,0.3373706,28.0,0.447389,37.0,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480830.png
518,3921,Ty Emberson,8480834,D,24,76,2.0,13.0,7.0,4.0,15.113377192982457,0.1710526315789473,0.1447368421052631,0.0263157894736842,259.0,0.7195271,60.0,0.04106738,4.0,0.17409985,15.0,https://assets.nhle.com/mugs/nhl/20242025/EDM/8480834.png
519,3924,Jack Drury,8480835,C,24,72,8.0,18.0,5.0,5.0,12.919675925925926,0.25,0.1388888888888889,0.1111111111111111,273.0,0.7726633,64.0,0.113860264,10.0,0.15384361,13.0,https://assets.nhle.com/mugs/nhl/20242025/COL/8480835.png
520,3931,Rasmus Dahlin,8480839,D,24,73,17.0,68.0,27.0,24.0,24.235616438356164,0.9315068493150684,0.6986301369863014,0.2328767123287671,265.0,0.8954964,74.0,0.22830732,19.0,0.62338006,52.0,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480839.png
521,3932,Oskar Bck,8480840,C,24,73,4.0,16.0,9.0,3.0,11.703652968036527,0.2191780821917808,0.1643835616438356,0.0547945205479452,275.0,0.7427817,61.0,0.10136683,9.0,0.13974805,12.0,https://assets.nhle.com/mugs/nhl/20242025/DAL/8480840.png
522,3937,Rasmus Kupari,8480845,C,24,59,5.0,8.0,3.0,0.0,10.259322033898304,0.135593220338983,0.0508474576271186,0.0847457627118644,275.0,0.57710516,48.0,0.074054696,7.0,0.10448056,9.0,https://assets.nhle.com/mugs/nhl/20242025/WPG/8480845.png
523,3943,Ty Dellandrea,8480848,C,24,68,1.0,8.0,3.0,4.0,11.804411764705884,0.1176470588235294,0.1029411764705882,0.0147058823529411,208.0,0.696793,58.0,0.09725694,8.0,0.12639304,11.0,https://assets.nhle.com/mugs/nhl/20242025/SJS/8480848.png
524,3949,Barrett Hayton,8480849,C,24,82,20.0,46.0,13.0,13.0,16.101422764227642,0.5609756097560976,0.3170731707317073,0.2439024390243902,240.0,0.8561017,71.0,0.23050381,19.0,0.29542688,25.0,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480849.png
525,3950,Akil Thomas,8480851,C,24,25,1.0,3.0,1.0,1.0,9.914,0.12,0.08,0.04,249.0,0.32746544,27.0,0.085946836,8.0,0.09929424,9.0,https://assets.nhle.com/mugs/nhl/20242025/LAK/8480851.png
526,3957,Jack McBain,8480855,C,24,82,13.0,27.0,8.0,6.0,13.572967479674796,0.3292682926829268,0.1707317073170731,0.1585365853658536,240.0,0.84587556,70.0,0.13765536,12.0,0.19002168,16.0,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480855.png
527,3961,Kevin Bahl,8480860,D,24,73,3.0,20.0,9.0,8.0,21.387214611872142,0.273972602739726,0.2328767123287671,0.0410958904109589,220.0,0.8444642,70.0,0.04363875,4.0,0.19410808,16.0,https://assets.nhle.com/mugs/nhl/20242025/CGY/8480860.png
528,3968,Noah Dobson,8480865,D,24,71,10.0,39.0,16.0,13.0,23.272300469483568,0.5492957746478874,0.4084507042253521,0.1408450704225352,222.0,0.8498668,70.0,0.124600954,11.0,0.47688136,40.0,https://assets.nhle.com/mugs/nhl/20242025/NYI/8480865.png
529,3976,Adam Boqvist,8480871,D,24,35,4.0,14.0,5.0,5.0,14.07190476190476,0.4,0.2857142857142857,0.1142857142857142,222.0,0.65045005,54.0,0.084099405,7.0,0.22878203,19.0,https://assets.nhle.com/mugs/nhl/20242025/NYI/8480871.png
530,3982,Rasmus Sandin,8480873,D,24,82,4.0,30.0,14.0,12.0,19.190853658536582,0.3658536585365853,0.3170731707317073,0.048780487804878,286.0,0.8594136,71.0,0.07603832,7.0,0.32077637,27.0,https://assets.nhle.com/mugs/nhl/20242025/WSH/8480873.png
531,3987,Nils Lundkvist,8480878,D,24,39,0.0,5.0,3.0,2.0,15.01111111111111,0.1282051282051282,0.1282051282051282,0.0,275.0,0.47461376,39.0,0.044046078,4.0,0.12208882,11.0,https://assets.nhle.com/mugs/nhl/20242025/DAL/8480878.png
532,3991,Jacob Bernard-Docker,8480879,D,24,40,2.0,8.0,3.0,3.0,13.615,0.2,0.15,0.05,265.0,0.4446593,37.0,0.031545874,3.0,0.096552834,8.0,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480879.png
533,3994,Jakub Lauko,8480880,C,24,56,5.0,11.0,3.0,3.0,10.713988095238095,0.1964285714285714,0.1071428571428571,0.0892857142857142,222.0,0.63357055,52.0,0.070692204,6.0,0.11423069,10.0,https://assets.nhle.com/mugs/nhl/20242025/BOS/8480880.png
534,3998,Ty Smith,8480883,D,24,8,1.0,2.0,1.0,0.0,13.664583333333333,0.25,0.125,0.125,266.0,0.33204785,28.0,0.060657084,5.0,0.16041039,14.0,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480883.png
535,4005,Jordan Harris,8480887,D,24,33,1.0,5.0,3.0,1.0,11.387373737373736,0.1515151515151515,0.1212121212121212,0.0303030303030303,267.0,0.3897283,32.0,0.029607125,3.0,0.10950646,9.0,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8480887.png
536,4009,Michael Kesselring,8480891,D,24,82,7.0,29.0,16.0,6.0,17.68658536585366,0.3536585365853658,0.2682926829268293,0.0853658536585365,240.0,0.84329504,70.0,0.08449431,7.0,0.31380546,26.0,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480891.png
537,4012,Kirill Marchenko,8480893,R,24,79,31.0,74.0,29.0,14.0,18.5831223628692,0.9367088607594936,0.5443037974683544,0.3924050632911392,267.0,0.92072386,76.0,0.371972,31.0,0.4611035,38.0,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8480893.png
538,4030,Ilya Lyubushkin,8480950,D,30,80,1.0,14.0,4.0,9.0,17.386875,0.175,0.1625,0.0125,275.0,0.78237206,65.0,0.03461332,3.0,0.13971551,12.0,https://assets.nhle.com/mugs/nhl/20242025/DAL/8480950.png
539,4036,Connor Dewar,8480980,C,25,48,4.0,10.0,1.0,5.0,11.557638888888889,0.2083333333333333,0.125,0.0833333333333333,242.0,0.60793924,50.0,0.095203765,8.0,0.11389541,10.0,https://assets.nhle.com/mugs/nhl/20242025/PIT/8480980.png
540,4038,Declan Chisholm,8480990,D,24,66,2.0,12.0,6.0,4.0,16.992676767676766,0.1818181818181818,0.1515151515151515,0.0303030303030303,225.0,0.6991321,58.0,0.04022913,4.0,0.15665278,13.0,https://assets.nhle.com/mugs/nhl/20242025/MIN/8480990.png
541,4041,Pontus Holmberg,8480995,R,25,68,7.0,19.0,5.0,7.0,12.662254901960784,0.2794117647058823,0.1764705882352941,0.1029411764705882,267.0,0.7236762,60.0,0.11922431,10.0,0.15590917,13.0,https://assets.nhle.com/mugs/nhl/20242025/TOR/8480995.png
542,4045,Tyler Tucker,8481006,D,24,38,3.0,7.0,1.0,3.0,14.576754385964913,0.1842105263157894,0.1052631578947368,0.0789473684210526,250.0,0.42734712,36.0,0.027777541,3.0,0.12028323,10.0,https://assets.nhle.com/mugs/nhl/20242025/STL/8481006.png
543,4048,Jonatan Berggren,8481013,R,24,75,12.0,24.0,8.0,4.0,12.97711111111111,0.32,0.16,0.16,235.0,0.7550346,62.0,0.14676017,13.0,0.18677165,16.0,https://assets.nhle.com/mugs/nhl/20242025/DET/8481013.png
544,4053,Alexander Romanov,8481014,D,24,64,4.0,20.0,8.0,8.0,22.30703125,0.3125,0.25,0.0625,222.0,0.8633469,71.0,0.05279893,5.0,0.2345479,20.0,https://assets.nhle.com/mugs/nhl/20242025/NYI/8481014.png
545,4057,David Gustafsson,8481019,C,24,36,2.0,6.0,2.0,2.0,8.980555555555556,0.1666666666666666,0.1111111111111111,0.0555555555555555,275.0,0.3357623,28.0,0.06463925,6.0,0.08892734,8.0,https://assets.nhle.com/mugs/nhl/20242025/WPG/8481019.png
546,4058,Linus Karlsson,8481024,C,25,23,3.0,6.0,2.0,1.0,10.933333333333334,0.2608695652173913,0.1304347826086956,0.1304347826086956,233.0,0.3843268,32.0,0.10706918,9.0,0.09923468,9.0,https://assets.nhle.com/mugs/nhl/20242025/VAN/8481024.png
547,4060,Martin Pospisil,8481028,C,25,81,4.0,25.0,13.0,8.0,13.808024691358025,0.3086419753086419,0.2592592592592592,0.0493827160493827,220.0,0.8192283,68.0,0.15900235,14.0,0.21077868,18.0,https://assets.nhle.com/mugs/nhl/20242025/CGY/8481028.png
548,4062,Jack St. Ivany,8481030,D,25,19,0.0,1.0,0.0,1.0,16.367543859649125,0.0526315789473684,0.0526315789473684,0.0,242.0,0.369758,31.0,0.02642473,3.0,0.11489806,10.0,https://assets.nhle.com/mugs/nhl/20242025/PIT/8481030.png
549,4065,Paul Cotter,8481032,C,25,79,16.0,22.0,4.0,2.0,13.078270042194092,0.2784810126582278,0.0759493670886076,0.2025316455696202,240.0,0.8267712,68.0,0.14051677,12.0,0.14105731,12.0,https://assets.nhle.com/mugs/nhl/20242025/NJD/8481032.png
550,4066,Nikolai Kovalenko,8481042,R,25,57,7.0,20.0,8.0,5.0,12.340350877192982,0.3508771929824561,0.2280701754385964,0.1228070175438596,208.0,0.735751,61.0,0.13309631,11.0,0.1493642,13.0,https://assets.nhle.com/mugs/nhl/20242025/SJS/8481042.png
551,4069,Cole Koepke,8481043,L,26,73,10.0,17.0,5.0,2.0,11.246118721461189,0.2328767123287671,0.0958904109589041,0.136986301369863,222.0,0.72731155,60.0,0.11379587,10.0,0.14254232,12.0,https://assets.nhle.com/mugs/nhl/20242025/BOS/8481043.png
